timestamp,session_id,src_ip,src_port,dst_ip,host,url,user_agent,response_size,status_code,status_message,unknown10,attack
1556342626,C7movcWNk3PKIUz2b,192.168.1.36,34890,192.168.1.195,192.168.1.195,/dvwa/vulnerabilities/sqli//<IMG SRC=javascript:javascript:b33040b69d72cd9714c6b2439be832f3>,ClariaBot/1.0,980,400,Bad Request,FycJeWsNasNAyPgpe,1
1556341742,C0YhNI1sO1Qk2KoqIi,192.168.1.36,33220,176.28.50.165,testphp.vulnweb.com,"/<iframe onload iframe onload=""javascript:5db55d9b40a4e28fc4d299dc50c0ffa1""></iframe onload>",Mozilla/5.0 (compatible; Konqueror/4.5; FreeBSD) KHTML/4.5.4 (like Gecko),0,403,Forbidden,FF5Ape4JlYiYQVoJz6,1
1556341108,Cj90GI2mH1ItLV5qZ1,192.168.1.32,54236,192.168.1.152,192.168.1.152,"/37,51,99,37,54,50,37,54,102,37,54,52,37,55,57,37,50,48,37,54,102,37,54,101,37,52,50,37,54,53,37,54,54,37,54,102,37,55,50,37,54,53,37,53,53,37,54,101,37,54,99,37,54,102,37,54,49,37,54,52,37,50,48,37,54,50,37,54,102,37,54,52,37,55,57,37,50,48,37,54,102,37,54,101,37,52,50,37,54,53,37,54,54,37,54,102,37,55,50,37,54,53,37,53,53,37,54,101,37,54,99,37,54,102,37,54,49,37,54,52,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,51,48,37,51,53,37,54,52,37,54,54,37,51,52,37,51,53,37,54,53,37,51,50,37,51,52,37,51,50,37,54,50,37,54,51,37,54,53,37,54,51,37,51,52,37,51,52,37,54,54,37,54,54,37,51,52,37,54,50,37,51,50,37,54,50,37,54,51,37,54,53,37,54,52,37,51,52,37,54,53,37,51,57,37,51,56,37,54,50,37,51,50,37,51,48,37,50,50,37,51,101,37,51,99,37,50,102,37,54,50,37,54,102,37,54,52,37,55,57,37,50,48,37,54,102,37,54,101,37,52,50,37,54,53,37,54,54,37,54,102,37,55,50,37,54,53,37,53,53,37,54,101,37,54,99,37,54,102,37,54,49,37,54,52,37,51,101",hacking,1290,403,Forbidden,FyWHFUw40LBAzbaxg,1
1556342784,CH1fxi1km3jK7EUrXc,192.168.1.36,45798,192.168.1.190,192.168.1.190,"/webmail/src/login.php37,51,99,37,55,52,37,54,57,37,55,52,37,54,99,37,54,53,37,50,48,37,54,102,37,54,101,37,53,48,37,55,50,37,54,102,37,55,48,37,54,53,37,55,50,37,55,52,37,55,57,37,52,51,37,54,56,37,54,49,37,54,101,37,54,55,37,54,53,37,50,48,37,55,52,37,54,57,37,55,52,37,54,99,37,54,53,37,50,48,37,54,102,37,54,101,37,53,48,37,55,50,37,54,102,37,55,48,37,54,53,37,55,50,37,55,52,37,55,57,37,52,51,37,54,56,37,54,49,37,54,101,37,54,55,37,54,53,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,51,51,37,51,49,37,54,49,37,54,53,37,51,53,37,51,48,37,51,53,37,54,52,37,51,53,37,51,53,37,54,50,37,54,50,37,54,53,37,51,48,37,51,48,37,51,49,37,51,52,37,54,49,37,51,53,37,51,55,37,51,55,37,51,56,37,51,50,37,54,50,37,54,51,37,54,51,37,51,56,37,51,48,37,51,56,37,51,48,37,51,55,37,51,49,37,50,50,37,51,101,37,51,99,37,50,102,37,55,52,37,54,57,37,55,52,37,54,99,37,54,53,37,50,48,37,54,102,37,54,101,37,53,48,37,55,50,37,54,102,37,55,48,37,54,53,37,55,50,37,55,52,37,55,57,37,52,51,37,54,56,37,54,49,37,54,101,37,54,55,37,54,53,37,51,101",hacking,1386,403,Forbidden,Fds4QagGeHxAYu2M7,1
1556342370,CFq3ie37JpnMvuwGv2,192.168.1.32,46952,176.28.50.165,testphp.vulnweb.com,"/37,51,99,37,54,57,37,54,54,37,55,50,37,54,49,37,54,100,37,54,53,37,50,48,37,55,51,37,55,50,37,54,51,37,50,48,37,54,57,37,54,54,37,55,50,37,54,49,37,54,100,37,54,53,37,50,48,37,55,51,37,55,50,37,54,51,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,54,50,37,51,54,37,51,52,37,54,53,37,54,49,37,51,56,37,51,50,37,51,51,37,51,50,37,51,48,37,54,53,37,51,56,37,54,52,37,54,51,37,54,51,37,51,57,37,51,54,37,51,53,37,51,50,37,51,56,37,51,55,37,51,51,37,51,54,37,51,53,37,51,51,37,51,50,37,54,54,37,51,54,37,54,52,37,51,48,37,51,56,37,51,50,37,50,50,37,51,101,37,51,99,37,50,102,37,54,57,37,54,54,37,55,50,37,54,49,37,54,100,37,54,53,37,50,48,37,55,51,37,55,50,37,54,51,37,51,101",hacking,168,404,Not Found,F6MYbm3tgfsXuwzoAk,1
1556340869,CB87xr4GSX1Ik1QPD8,192.168.1.32,54206,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//37,51,99,37,54,52,37,54,57,37,55,54,37,50,48,37,54,52,37,54,49,37,55,52,37,54,49,37,54,54,37,54,99,37,54,52,37,51,100,37,50,50,37,54,50,37,50,50,37,50,48,37,54,52,37,54,49,37,55,52,37,54,49,37,54,54,37,54,102,37,55,50,37,54,100,37,54,49,37,55,52,37,54,49,37,55,51,37,51,100,37,50,50,37,54,56,37,55,52,37,54,100,37,54,99,37,50,50,37,50,48,37,54,52,37,54,49,37,55,52,37,54,49,37,55,51,37,55,50,37,54,51,37,51,100,37,50,50,37,50,51,37,51,52,37,51,55,37,51,50,37,51,52,37,51,55,37,51,48,37,51,51,37,51,53,37,51,53,37,54,49,37,51,55,37,51,57,37,51,53,37,51,56,37,54,49,37,54,52,37,54,51,37,54,52,37,51,54,37,51,51,37,54,54,37,54,49,37,54,54,37,54,50,37,54,54,37,54,51,37,51,50,37,54,52,37,54,53,37,54,52,37,54,53,37,51,50,37,50,50,37,51,101,37,51,99,37,50,102,37,54,52,37,54,57,37,55,54,37,51,101",hacking,1248,403,Forbidden,FaweN92jVSbu4mBHy7,1
1556343008,CeSUcg2TeSpDmG5vEg,192.168.1.32,40260,192.168.1.195,192.168.1.195,/dvwa/vulnerabilities/sqli////|\\ <script //|\\ src='eeaf8e04c1d0539545f6260054d2c6ac'> //|\\ </script //|\\,Dragonfly File Reader,980,400,Bad Request,F1mNiW38Cw2VCmWRQi,1
1556344054,Ce0134331fIT0C128c,192.168.1.36,46830,18.194.169.124,www.mqtt-dashboard.com,"/37,51,99,37,55,51,37,55,54,37,54,55,37,51,101,37,51,99,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,101,37,50,102,37,50,102,37,50,54,37,52,101,37,54,53,37,55,55,37,52,99,37,54,57,37,54,101,37,54,53,37,51,98,37,54,51,37,54,102,37,54,101,37,54,54,37,54,57,37,55,50,37,54,100,37,50,56,37,51,48,37,51,54,37,54,53,37,51,51,37,54,54,37,51,49,37,51,56,37,51,57,37,51,56,37,51,49,37,54,49,37,51,55,37,51,51,37,54,49,37,54,50,37,51,48,37,51,52,37,51,49,37,54,53,37,54,51,37,51,56,37,51,50,37,54,53,37,54,51,37,51,49,37,51,53,37,54,51,37,54,49,37,51,49,37,51,54,37,54,50,37,51,53,37,50,57,37,51,98,37,51,99,37,50,102,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,50,48,37,51,99,37,50,102,37,55,51,37,55,54,37,54,55,37,51,101",hacking,949,403,Forbidden,FMZMbs8mW2uuU8di2,1
1556344528,CglVAp30VTLOpjTcl,192.168.1.32,57150,192.168.1.152,192.168.1.152,"/37,51,99,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,101,37,53,50,37,54,53,37,54,54,37,54,53,37,55,50,37,54,53,37,54,101,37,54,51,37,54,53,37,52,53,37,55,50,37,55,50,37,54,102,37,55,50,37,50,101,37,55,48,37,55,50,37,54,102,37,55,52,37,54,102,37,55,52,37,55,57,37,55,48,37,54,53,37,50,101,37,53,102,37,53,102,37,54,52,37,54,53,37,54,54,37,54,57,37,54,101,37,54,53,37,52,55,37,54,53,37,55,52,37,55,52,37,54,53,37,55,50,37,53,102,37,53,102,37,50,56,37,50,55,37,54,101,37,54,49,37,54,100,37,54,53,37,50,55,37,50,99,37,50,48,37,54,54,37,55,53,37,54,101,37,54,51,37,55,52,37,54,57,37,54,102,37,54,101,37,50,56,37,50,57,37,55,98,37,51,51,37,51,56,37,51,50,37,51,54,37,54,51,37,54,53,37,51,52,37,54,49,37,51,52,37,51,51,37,51,55,37,51,49,37,51,51,37,51,52,37,51,57,37,51,51,37,54,53,37,51,48,37,51,57,37,51,56,37,51,51,37,54,52,37,51,50,37,54,54,37,51,56,37,51,51,37,51,57,37,51,52,37,54,52,37,54,51,37,51,53,37,51,54,37,55,100,37,50,57,37,50,99,37,55,56,37,51,99,37,50,102,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,101",hacking,1333,403,Forbidden,FhfcKD4fpUDUkjRPWa,1
1554220384,CVI3342IEddJqspMdi,192.168.1.190,34263,117.18.237.29,au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/02/windows10.0-kb4483452-x64_f58d9b9ff95e2b686c4bc7666dbc45aadd151b0c.cab,Microsoft-Delivery-Optimization/10.0,471,200,OK,Fhg1rg2o0XhVIneP3,0
1554225482,C41sSq1e3WCzqgqJA7,192.168.1.195,50058,192.168.1.1,192.168.1.1,/no_nonce_string/,DAFUPnP,1806,200,OK,FPMup1piFlLxITI2l,0
1554225482,C41sSq1e3WCzqgqJA7,192.168.1.195,50058,192.168.1.1,192.168.1.1,/no_nonce_string/,Microsoft-Windows/10.0 UPnP/1.0,1806,200,OK,FUxTLVzlzd3qPXa2k,0
1554225482,CFJcsF39arAhJbS1D3,192.168.1.195,50060,192.168.1.1,192.168.1.1,/no_nonce_string/ContentDirectory/scpd.xml,Microsoft-Windows/10.0 UPnP/1.0,3602,200,OK,FQeVjJ1BRnLZ2oith2,0
1554225483,CLMVM52OAFWWoIvoQi,192.168.1.195,50061,192.168.1.1,192.168.1.1,/no_nonce_string/,DAFUPnP,1806,200,OK,FNbbMM1tQ5AA6nZWy7,0
1554225484,C7F3M33zJgDrg5dIJe,192.168.1.195,50062,192.168.1.1,192.168.1.1,/no_nonce_string/ContentDirectory/scpd.xml,Microsoft-Windows/10.0 UPnP/1.0,3602,200,OK,Ffkv273DkLtW21TZue,0
1554225483,CLMVM52OAFWWoIvoQi,192.168.1.195,50061,192.168.1.1,192.168.1.1,/no_nonce_string/,Microsoft-Windows/10.0 UPnP/1.0,0,206,Partial Content,FNbbMM1tQ5AA6nZWy7,0
1554226468,CFKhnU1jlwSBzJYWLe,192.168.1.195,50118,149.135.82.89,emdl.ws.microsoft.com,/emdl/d/dod/ph/prod6/msdownload/update/software/defu/2019/02/1024/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe.json,Microsoft-Delivery-Optimization/10.0,502,200,OK,FtKQGN1cJ0fEpGEcgc,0
1554226469,C996pUIAazeTUzaf7,192.168.1.195,50120,192.229.232.240,11.au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FmvIhr4Q3W0jpkwjnh,0
1554226469,Ckcva04CkfmB0Yksu4,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50121,2606:2800:147:120f:30c:1ba0:fc6:3000,11.au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,Fz2u2QMBuYp5v6nM3,0
1554226469,C996pUIAazeTUzaf7,192.168.1.195,50120,192.229.232.240,11.au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,195243,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226469,CKhmwi3akxTqnZgCe,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50122,2600:1415:11::b854:a573,2.au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FTeyT4grhC8HNzRmg,0
1554226469,Cqen8P21ZVcoJc7FK3,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50123,2600:1415:11::b854:a561,2.au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FTeyT4grhC8HNzRmg,0
1554226470,CKhmwi3akxTqnZgCe,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50122,2600:1415:11::b854:a573,2.au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226470,Cqen8P21ZVcoJc7FK3,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50123,2600:1415:11::b854:a561,2.au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,1048576,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226471,Cqen8P21ZVcoJc7FK3,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50123,2600:1415:11::b854:a561,2.au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226471,ChM2ng1DE8gMprN4g5,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50131,2a01:111:2003::50,au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,F2d4nK2Z3Zo0QlUO3a,0
1554226471,C9wy5z1qVHFEFYnjvb,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50128,2a01:111:2003::50,au.download.windowsupdate.com,/c/msdownload/update/software/defu/2019/04/am_delta_patch_1.291.983.0_42d244ea61ea1b0659763a8a411f7e50829b18a8.exe,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,F4bB4W2l2bwKtcwBbc,0
1554226471,Cpn3VB4DsSIHyMCG2,192.168.1.195,50129,104.77.174.16,au.download.windowsupdate.com,/c/msdownload/update/software/defu/2019/04/am_delta_patch_1.291.983.0_42d244ea61ea1b0659763a8a411f7e50829b18a8.exe,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,F2qdAs3CjTNCuYlZl2,0
1554226471,CZskAu1RRfxRZAVJZ9,192.168.1.195,50130,104.77.174.10,au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,Fqs0mj3lPVbPCRnUsl,0
1554226471,Cpn3VB4DsSIHyMCG2,192.168.1.195,50129,104.77.174.16,au.download.windowsupdate.com,/c/msdownload/update/software/defu/2019/04/am_delta_patch_1.291.983.0_42d244ea61ea1b0659763a8a411f7e50829b18a8.exe,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226471,CZskAu1RRfxRZAVJZ9,192.168.1.195,50130,104.77.174.10,au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,728216,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226472,CZskAu1RRfxRZAVJZ9,192.168.1.195,50130,104.77.174.10,au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226471,ChM2ng1DE8gMprN4g5,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50131,2a01:111:2003::50,au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,1048576,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226469,Ckcva04CkfmB0Yksu4,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50121,2606:2800:147:120f:30c:1ba0:fc6:3000,11.au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226474,ChM2ng1DE8gMprN4g5,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50131,2a01:111:2003::50,au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226473,ChM2ng1DE8gMprN4g5,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50131,2a01:111:2003::50,au.download.windowsupdate.com,/d/msdownload/update/software/defu/2019/02/updateplatform_23725566d66a26c81fbfaf79701b727f92a650ea.exe,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226471,C9wy5z1qVHFEFYnjvb,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50128,2a01:111:2003::50,au.download.windowsupdate.com,/c/msdownload/update/software/defu/2019/04/am_delta_patch_1.291.983.0_42d244ea61ea1b0659763a8a411f7e50829b18a8.exe,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226502,CIKYnN1IcIOG4twvKb,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50142,2600:1415:11::b854:a573,2.au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,Ftng021NIc7DC3nQP7,0
1554226502,COkn5pBgvRZY0gHSc,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50143,2600:1415:11::b854:a561,2.au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,Ftng021NIc7DC3nQP7,0
1554226502,CIKYnN1IcIOG4twvKb,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50142,2600:1415:11::b854:a573,2.au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,695100,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226502,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226502,CUo54Y3vJB6dpozWI3,192.168.1.195,50146,104.77.174.10,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226503,CSHLwD2mT9g24hoqH1,192.168.1.195,50150,104.77.174.10,2.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/02/windows10.0-kb4483452-x64_f58d9b9ff95e2b686c4bc7666dbc45aadd151b0c.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FDbUus2dZxUn06Ifg5,0
1554226503,CMAG9N1yBxla7o5g14,192.168.1.195,50151,104.77.174.16,2.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/02/windows10.0-kb4483452-x64_f58d9b9ff95e2b686c4bc7666dbc45aadd151b0c.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FDbUus2dZxUn06Ifg5,0
1554226504,C5oh6v2uoQOyf9QNre,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50152,2a01:111:2003::50,au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/02/windows10.0-kb4483452-x64_f58d9b9ff95e2b686c4bc7666dbc45aadd151b0c.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FJ52MI3WbSsB2hBFCj,0
1554226504,CWrs9225vzjAIHkhql,192.168.1.195,50153,104.77.174.16,au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/02/windows10.0-kb4483452-x64_f58d9b9ff95e2b686c4bc7666dbc45aadd151b0c.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,F1yu9EpSAfwTFvCy6,0
1554226504,C5oh6v2uoQOyf9QNre,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50152,2a01:111:2003::50,au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/02/windows10.0-kb4483452-x64_f58d9b9ff95e2b686c4bc7666dbc45aadd151b0c.cab,Microsoft-Delivery-Optimization/10.0,1048576,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226506,CUZsQz3M1O1GfPhd1a,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50157,2a01:111:2003::50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FdlmqG3zdKqGghmPJi,0
1554226506,C2vpNs1IDeUH8P8UY1,192.168.1.195,50158,13.107.4.50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,2,206,Partial Content,FEsqxb1ZUCi2OCYHji,0
1554226502,CGxem32UIBvqRidoCc,192.168.1.195,50141,149.135.82.89,emdl.ws.microsoft.com,/emdl/d/dod/ph/prod6/msdownload/update/software/updt/2018/10/1024/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab.json,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226502,CVvbVW1vvpGECTIeQg,192.168.1.195,50145,104.77.174.16,au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,1048576,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226502,COkn5pBgvRZY0gHSc,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50143,2600:1415:11::b854:a561,2.au.download.windowsupdate.com,/d/msdownload/update/software/updt/2018/10/windows10.0-kb4462930-x64_d52b4bff2c86e2ffc0b40b2dce6b720836e1b646.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226503,CYiG2I3WbeK0bVOkFj,192.168.1.195,50149,149.135.82.89,emdl.ws.microsoft.com,/emdl/c/doc/ph/prod6/msdownload/update/software/secu/2019/02/1024/windows10.0-kb4483452-x64_f58d9b9ff95e2b686c4bc7666dbc45aadd151b0c.cab.json,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226503,CSHLwD2mT9g24hoqH1,192.168.1.195,50150,104.77.174.10,2.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/02/windows10.0-kb4483452-x64_f58d9b9ff95e2b686c4bc7666dbc45aadd151b0c.cab,Microsoft-Delivery-Optimization/10.0,1039,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226503,CMAG9N1yBxla7o5g14,192.168.1.195,50151,104.77.174.16,2.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/02/windows10.0-kb4483452-x64_f58d9b9ff95e2b686c4bc7666dbc45aadd151b0c.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226505,CTOoAq1tS5YCJezO38,192.168.1.195,50156,149.135.82.16,emdl.ws.microsoft.com,/emdl/c/doc/ph/prod6/msdownload/update/software/secu/2019/03/1024/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab.json,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226531,CUZsQz3M1O1GfPhd1a,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50157,2a01:111:2003::50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226515,CUZsQz3M1O1GfPhd1a,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50157,2a01:111:2003::50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226520,CUZsQz3M1O1GfPhd1a,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50157,2a01:111:2003::50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226527,CUZsQz3M1O1GfPhd1a,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50157,2a01:111:2003::50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226518,CUZsQz3M1O1GfPhd1a,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50157,2a01:111:2003::50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
1554226529,CUZsQz3M1O1GfPhd1a,2405:6e00:10ce:2c00:9064:17:85d2:57d4,50157,2a01:111:2003::50,7.au.download.windowsupdate.com,/c/msdownload/update/software/secu/2019/03/windows10.0-kb4489907-x64_81a7b15b9c65e416e071d15bb9334c7458d70011.cab,Microsoft-Delivery-Optimization/10.0,0,206,Partial Content,FHJSQ037k1VOyWhVhc,0
